word,len
報事成謡,4
報償,2
報告,2
報国,2
報奨,2
報復,2
報徳,2
報恩,2
報時,2
報知,2
報空,2
報道,2
報道陣,3
報酬,2
場中,2
場代,2
場内,2
場合,2
場外,2
場外馬券,4
場所,2
場所代,3
場所入,3
場所柄,3
場数,2
場末,2
場札,2
場面,2
塁審,2
塁打,2
塊状,2
塊茎,2
塊魂,2
塑像,2
塑性,2
塔婆,2
塔子,2
塔屋,2
塔頭,2
塗人,2
塗体,2
塗国大会,4
塗布,2
塗師,2
塗料,2
塗装,2
塞栓,2
塞治人形,4
塩分,2
塩化,2
塩化水素,4
塩化物,3
塩味,2
塩基,2
塩害,2
塩尻,2
塩性,2
塩水,2
塩浜,2
塩瀬,2
塩物,2
塩田,2
塩素,2
塩蔵,2
塩辛,2
塩酸,2
塩野義,3
塩釜,2
塩類,2
塾生,2
塾長,2
塾頭,2
境内,2
境地,2
境域,2
境界,2
境界線,3
境目,2
境遇,2
墓前,2
墓参,2
墓園,2
墓地,2
墓域,2
墓場,2
墓守,2
墓室,2
墓所,2
墓標,2
墓石,2
墓碑,2
墓穴,2
墓誌,2
増便,2
増備,2
増分,2
増刊,2
増刷,2
増加,2
増収,2
増員,2
増大,2
増幅,2
増床,2
増強,2
増徴,2
増悪,2
増感,2
増援,2
増改築,3
増殖,2
増毛,2
増水,2
増派,2
増減,2
増産,2
増発,2
増益,2
増税,2
増築,2
増結,2
増補,2
増訂,2
増設,2
増資,2
増車,2
増進,2
増量,2
増長,2
増額,2
墜落,2
墨書,2
墨本,2
墨染,2
墨汁,2
墨画,2
墨絵,2
墨跡,2
墳丘,2
墳墓,2
墾田,2
壁画,2
壁紙,2
壁面,2
壇上,2
壊死,2
壊滅,2
壊血,2
士人,2
士分,2
士卒,2
士君子,3
士官,2
士師,2
士族,2
士業,2
士気,2
士流,2
士道,2
士長,2
士魂,2
壮士,2
壮大,2
壮年,2
壮年期,3
壮志,2
壮烈,2
壮絶,2
壮者,2
壮行,2
壮行会,3
壮観,2
壮語,2
壮麗,2
声優,2
声域,2
声帯,2
声援,2
声明,2
声望,2
声楽,2
声楽家,3
声母,2
声聞,2
声色,2
声調,2
声質,2
声量,2
声門,2
声高,2
壱岐,2
売上,2
売上計算書,5
売上金,3
売上高,3
売主,2
売人,2
売券,2
売却,2
売名,2
売品,2
売国,2
売地,2
売場,2
売店,2
売手,2
売手市場,4
売掛,2
売文,2
売春,2
売物,2
売薬,2
売買,2
売電,2
変事,2
変人,2
変位,2
変体,2
変分,2
変則,2
変動,2
変動相場制,5
変動金利,4
変化,2
変名,2
変哲,2
変圧,2
変型,2
変声,2
変声期,3
変声購,3
変奏,2
変容,2
変幻,2
変形,2
変心,2
変性,2
変態,2
変成,2
変成器,3
変換,2
変数,2
変更,2
変格,2
変死,2
変法,2
変温動物,4
変生,2
変異,2
変移,2
変種,2
変節,2
変色,2
変装,2
変記号,3
変調,2
変貌,2
変質,2
変身,2
変転,2
変速,2
変造,2
変遷,2
変量,2
変関数,3
変電,2
変電所,3
変革,2
変顔,2
夏場,2
夏季,2
夏山,2
夏日,2
夏時,2
夏服,2
夏期,2
夏祭,2
夏空,2
夏至,2
夏草,2
夏野,2
夏雲,2
夕刊,2
夕刻,2
夕方,2
夕日,2
夕日影,3
夕景,2
夕暮,2
夕月,2
夕焼,2
夕立,2
夕闇,2
夕陽,2
夕雲,2
夕霧,2
夕顔,2
夕風,2
夕食,2
夕飯,2
外事,2
外交,2
外交家,3
外交文書,4
外人,2
外伝,2
外信,2
外側,2
外債,2
外傷,2
外光,2
外典,2
外出,2
外出中,3
外出先,3
外出齢,3
外力,2
外務,2
外勤,2
外史,2
外向,2
外周,2
外商,2
外因,2
外国,2
外国人,3
外国会社,4
外国文学,4
外国産,3
外国米,3
外国航路,4
外国船,3
外国語,3
外圧,2
外在,2
外地,2
外城,2
外堀,2
外報部,3
外壁,2
外売,2
外大,2
外套,2
外字,2
外孫,2
外宮,2
外家,2
外局,2
外層,2
外山,2
外延,2
外形,2
外征,2
外径,2
外心,2
外患,2
外戚,2
外接,2
外敵,2
外方,2
外来,2
外来思想,4
外来語,3
外板,2
外枠,2
外構,2
外様,2
外様大名,4
外殻,2
外気,2
外気浴,3
外泊,2
外注,2
外洋,2
外海,2
外港,2
外湯,2
外為,2
外環,2
外生,2
外用,2
外用薬,3
外界,2
外的,2
外的生活,4
外皮,2
外相,2
外相会談,4
外科,2
外積,2
外箱,2
外線,2
外縁,2
外耳,2
外耳道,3
外航,2
外装,2
外見,2
外観,2
外角,2
外語,2
外貨,2
外資,2
外資系,3
外車,2
外車船,3
外転,2
外輪,2
外輪山,3
外遊,2
外道,2
外郎,2
外部,2
外部寄生,4
外郭,2
外野,2
外野手,3
外間,2
外陣,2
外陰,2
外電,2
外面,2
外面的,3
外題,2
外食,2
外食産業,4
外骨格,3
多事,2
多作,2
多価,2
多元,2
多党,2
多分,2
多動,2
多勢,2
多型,2
多大,2
多妻,2
多孔,2
多客,2
多寡,2
多少,2
多層,2
多岐,2
多年,2
多年生,3
多年生植物,5
多幸,2
多形,2
多形花,3
多彩,2
多忙,2
多感,2
多才,2
多数,2
多方面,3
多極,2
多様,2
多段,2
多毛,2
多湿,2
多産,2
多用,2
多発,2
多種,2
多種多様,4
多糖,2
多羅,2
多義,2
多聞,2
多肉,2
多胎,2
多能,2
多色,2
多芸,2
多角,2
多選,2
多重,2
多量,2
多難,2
多雨,2
多面,2
多額,2
夜一夜,3
夜中,2
夜会,2
夜会服,3
夜光,2
夜分,2
夜勤,2
夜半,2
夜又,2
夜夜中,3
夜天,2
夜学,2
夜寒,2
夜市,2
夜店,2
夜戦,2
夜明,2
夜景,2
夜曲,2
夜桜,2
夜業,2
夜気,2
夜水,2
夜汽車,3
夜目,2
夜神楽,3
夜祭,2
夜空,2
夜行,2
夜行列車,4
夜行動物,4
夜襲,2
夜見世,3
夜話,2
夜警,2
夜道,2
夜長,2
夜間,2
夜間人口,4
夜間営業,4
夜霧,2
夜露死苦,4
夜風,2
夜食,2
夢中,2
夢幻,2
夢心地,3
夢想,2
夢枕,2
夢物語,3
夢現,2
夢見,2
夢見心地,4
夢見月,3
夢路,2
夢魔,2
大一文字,4
大一番,3
大一藩,3
大丈夫,3
大三元,3
大上段,3
大中,2
大中小,3
大丸,2
大主,2
大乗,2
大乱,2
大事,2
大二,2
大人,2
大人国,3
大人心,3
大人数,3
大人料金,4
大人気,3
大仏,2
大仕事,3
大代表,3
大仰,2
大任,2
大企業,3
大休,2
大会,2
大会場,3
大会本部,4
大会露,3
大伯母,3
大伯父,3
大佐,2
大体,2
大作,2
大使,2
大供,2
大便,2
大保,2
大儀,2
大元,2
大兄,2
大入,2
大入道,3
大全,2
大公,2
大公国,3
大典,2
大内,2
大内山,3
大円,2
大出来,3
大刀,2
大分,2
大切,2
大判,2
大別,2
大前,2
大剛,2
大剣,2
大力,2
大力無双,4
大力者,3
大功,2
大動練,3
大勝,2
大勝利,3
大勢,2
大化,2
大化前代,4
大化前奮,4
大半,2
大卒,2
大原女,3
大叔母,3
大叔父,3
大口,2
大口魚,3
大台,2
大吉,2
大同,2
大同団結,4
大同小異,4
大同小裏,4
大名,2
大名旅行,4
大名芸,3
大名行列,4
大名飛脚,4
大君,2
大味,2
大命,2
大和,2
大和名,3
大和心,3
大和政権,4
大和文,3
大和楽,3
大和無子,4
大和路,3
大和魂,3
大商人,3
大喜,2
大喜人,3
大喜利,3
大喝一声,4
大喪,2
大器,2
大器小用,4
大器晩成,4
大回転,3
大団円,3
大国,2
大地,2
大地主,3
大地形,3
大坂,2
大型,2
大垣,2
大域,2
大場,2
大士,2
大声,2
大変,2
大外車,3
大夢,2
大大,2
大大的,3
大太刀,3
大夫,2
大奥,2
大好物,3
大姉,2
大婆,2
大子,2
大字,2
大学,2
大学入学資格検定,8
大学生,3
大学芋,3
大宇,2
大安,2
大宗,2
大官,2
大宝,2
大宮,2
大宰,2
大宰府,3
大家,2
大家族,3
大寺,2
大将,2
大将軍,3
大尉,2
大小,2
大小事,3
大小前,3
大尽,2
大尾,2
大局,2
大局観,3
大屋,2
大層,2
大山,2
大山椒魚,4
大岳,2
大島,2
大嵐,2
大川,2
大工,2
大工仕事,4
大差,2
大帝,2
大師,2
大幅,2
大年,2
大広間,3
大店,2
大度,2
大廊下,3
大弐,2
大形,2
大役,2
大往生,3
大御,2
大御所,3
大御神,3
大徳,2
大志,2
大恩,2
大悟,2
大悪,2
大悲,2
大意,2
大慈,2
大慶,2
大成,2
大成功,3
大我,2
大戦,2
大戸,2
大所,2
大所帯,3
大所高所,4
大手,2
大手合,3
大手筋,3
大手醸,3
大技,2
大抵,2
大挙,2
大政,2
大敗,2
大数,2
大敵,2
大文字,3
大文字山,4
大文字草,4
大方,2
大日,2
大明神,3
大昔,2
大映,2
大時化,3
大晦日,3
大曲,2
大書,2
大服茶,3
大望,2
大木,2
大木戸,3
大本,2
大本山,3
大杯,2
大枚,2
大枝,2
大枠,2
大柄,2
大根,2
大根役者,4
大森,2
大業,2
大楽,2
大概,2
大権,2
大樹,2
大橋,2
大機,2
大歌,2
大正,2
大正時代,4
大正琴,3
大歳,2
大殿,2
大気,2
大気光,3
大気圏,3
大水,2
大永,2
大河,2
大治,2
大法,2
大法廷,3
大波,2
大洋,2
大津,2
大流行,3
大海,2
大海原,3
大溝,2
大滝,2
大漁,2
大潮,2
大瀬,2
大火,2
大火傷,3
大熊座,3
大物,2
大物見,3
大猶,2
大獄,2
大玉,2
大王,2
大理石,3
大璧,2
大用,2
大男,2
大画面,3
大番,2
大番役,3
大番頭,3
大病,2
大発会,3
大発生,3
大白,2
大白鳥,3
大的,2
大皿,2
大盛,2
大盤,2
大目,2
大目付,3
大目債,3
大目玉,3
大真面目,4
大矢,2
大知,2
大石,2
大砲,2
大破,2
大礼,2
大社,2
大社造,3
大神,2
大祭,2
大福,2
大穴,2
大空,2
大立物,3
大立者,3
大笑,2
大筆,2
大筋,2
大筒,2
大粒,2
大系,2
大納会,3
大納言,3
大紫,2
大細,2
大統領,3
大綱,2
大網,2
大総代,3
大罪,2
大群,2
大義,2
大義名分,4
大羽,2
大老,2
大聖,2
大胆,2
大胆不敵,4
大脳,2
大脳皮質,4
大腸,2
大腹中,3
大膳,2
大臣,2
大自在天,4
大自然,3
大船,2
大艦,2
大英断,3
大葉,2
大著,2
大蔵,2
大蔵大臣,4
大虎,2
大蛇,2
大衆,2
大衆作家,4
大衆化,3
大衆文学,4
大衆文芸,4
大衆物,3
大衆紙,3
大衆食堂,4
大衆魚,3
大行,2
大袋,2
大褒,2
大要,2
大見得,3
大覚,2
大観,2
大言,2
大言壮語,4
大計,2
大記録,3
大証,2
大語,2
大豆,2
大賀,2
大賞,2
大賢,2
大赦,2
大足,2
大路,2
大身,2
大車輪,3
大軍,2
大輪,2
大農,2
大逆,2
大通,2
大連,2
大道,2
大道具,3
大道具方,4
大道商人,4
大道芸,3
大道芸人,4
大道萎,3
大部,2
大部分,3
大部屋,3
大都,2
大都会,3
大酒,2
大酒家,3
大野,2
大量,2
大量得点,4
大量生産,4
大金,2
大金持,3
大釜,2
大鍋,2
大鏡,2
大鑑,2
大門,2
大間,2
大関,2
大阪,2
大陶,2
大陸,2
大陸気候,4
大隅,2
大隊,2
大隣,2
大雅,2
大雑把,3
大雨,2
大雪,2
大音,2
大領,2
大頭,2
大願,2
大願成就,4
大風,2
大食,2
大食漢,3
大飯,2
大騒小用,4
大高,2
大魚,2
大鳥,2
大鹿,2
大麦,2
大麻,2
大黒,2
天一,2
天一天上,4
天一神,3
天上,2
天下,2
天下一,3
天下一品,4
天下人,3
天下国家,4
天下無双,4
天下統一,4
天下総一,4
天下芸,3
天主,2
天丼,2
天井,2
天井画,3
天人,2
天人合一,4
天人花,3
天仁,2
天体,2
天体力学,4
天体暦,3
天体望遠鏡,5
天体観測,4
天使,2
天保,2
天候,2
天候不順,4
天元,2
天公,2
天兵,2
天分,2
天功,2
天動説,3
天台,2
天后,2
天命,2
天和,2
天啓,2
天喜,2
天国,2
天地,2
天地人,3
天地無廉,4
天地無用,4
天地神明,4
天地鑑用,4
天堂,2
天壇界,3
天声,2
天変,2
天変地異,4
天外,2
天女,2
天子,2
天孫,2
天守,2
天守番,3
天安,2
天宝,2
天宮,2
天寿,2
天山,2
天川,2
天帝,2
天幕,2
天平,2
天平勝宝,4
天平宝字,4
天平感宝,4
天平文化,4
天平神護,4
天年,2
天府,2
天延,2
天徳,2
天心,2
天応,2
天性,2
天意,2
天慶,2
天成,2
天才,2
天授,2
天敵,2
天文,2
天文単位,4
天文台,3
天文学,3
天文学的数字,6
天文方,3
天文時,3
天文道,3
天日,2
天日塩,3
天日法,3
天明,2
天時,2
天晴,2
天暦,2
天来,2
天杯,2
天板,2
天楽,2
天橋立,3
天正,2
天気,2
天気予報,4
天気雨,3
天水,2
天永,2
天河,2
天津,2
天涯,2
天涯地角,4
天測,2
天火,2
天災,2
天災地変,4
天為,2
天然,2
天然水,3
天然色,3
天照,2
天照大神,4
天物,2
天王,2
天王山,3
天王星,3
天球,2
天理,2
天生,2
天産,2
天産欄,3
天産物,3
天界,2
天皇,2
天目,2
天真,2
天眼,2
天眼鏡,3
天神,2
天福,2
天空,2
天窓,2
天竜,2
天童,2
天網,2
天縁,2
天罰,2
天翻,2
天職,2
天花,2
天草,2
天華,2
天蓋,2
天行,2
天衣,2
天覧,2
天象,2
天賦,2
天路,2
天運,2
天道,2
天道神,3
天道虫,3
天遡,2
天邪鬼,3
天部,2
天長,2
天長地久,4
天頂,2
天領,2
天風,2
天香国色,4
天馬,2
天魔,2
太公望,3
太刀,2
太刀筋,3
太刀風,3
太初,2
太原,2
太古,2
太后,2
太夫,2
太子,2
太字,2
太守,2
太山,2
太師,2
太平,2
太政,2
太極,2
太歳,2
太物,2
太白,2
太祖,2
太線,2
太股,2
太郎,2
太陰,2
太陽,2
太陽光発電,5
太鼓,2
夫人,2
夫余,2
夫妻,2
夫婦,2
夫役,2
失効,2
失地,2
失墜,2
失当,2
失念,2
失恋,2
失意,2
失態,2
失政,2
失敗,2
失明,2
失望,2
失格,2
失業,2
失火,2
失点,2
失礼,2
失神,2
失禁,2
失笑,2
失策,2
失職,2
失脚,2
失血,2
失言,2
失語,2
失調,2
失踪,2
失速,2
失陥,2
奇人,2
奇人変人,4
奇兵,2
奇声,2
奇天烈,3
奇妙,2
奇岩,2
奇形,2
奇怪,2
奇怪千万,4
奇想,2
奇想天外,4
奇才,2
奇抜,2
奇数,2
奇書,2
奇物,2
奇異,2
奇病,2
奇矯,2
奇祭,2
奇策,2
奇行,2
奇術,2
奇襲,2
奇観,2
奇談,2
奇跡,2
奇跡的,3
奈良,2
奈落,2
奉仕,2
奉公,2
奉告,2
奉安,2
奉幣,2
奉書,2
奉献,2
奉祝,2
奉納,2
奉職,2
奉行,2
奉賛,2
奉迎,2
奉還,2
奏上,2
奏功,2
奏楽,2
奏法,2
奏者,2
奏請,2
契丹,2
契機,2
契約,2
奔放,2
奔流,2
奔走,2
奥付,2
奥地,2
奥壁,2
奥宮,2
奥山,2
奥底,2
奥手,2
奥方,2
奥書,2
奥義,2
奥羽,2
奥行,2
奨励,2
奨学,2
奪取,2
奪回,2
奪還,2
奮学式,3
奮快指数,4
奮戦,2
奮用,2
奮百,2
奮蒲機撃,4
奮街,2
奮起,2
奮迅,2
奮部金善,4
奮金,2
奮鑑齢,3
奮闘,2
女中,2
女主人公,4
女人,2
女体,2
女傑,2
女優,2
女児,2
女医,2
女史,2
女囚,2
女坂,2
女声,2
女婿,2
女子,2
女子大,3
女学生,3
女官,2
女将,2
女工,2
女帝,2
女形,2
女役,2
女御,2
女心,2
女心地,3
女性,2
女房,2
女手,2
女気,2
女流,2
女流作家,4
女流文学,4
女湯,2
女物,2
女王,2
女癖,2
女相撲,3
女真,2
女神,2
女系,2
女給,2
女装,2
女言葉,3
女賊,2
女郎,2
女郎花,3
女院,2
女難,2
女風呂,3
奴国,2
奴隷,2
好不調,3
好事,2
好事家,3
好位,2
好例,2
好古,2
好天,2
好奇,2
好奇心,3
好学,2
好守,2
好意,2
好感,2
好戦,2
好投,2
好日,2
好機,2
好況,2
好演,2
好漢,2
好物,2
好球必打,4
好発,2
好色,2
好評,2
好調,2
好走,2
好転,2
好適,2
如何,2
如実,2
如意,2
如是,2
如月,2
如来,2
妄執,2
妄想,2
妄言,2
妊娠,2
妊婦,2
妊活,2
妊産婦,3
妖刀,2
妖力,2
妖女,2
妖怪,2
妖星,2
妖気,2
妖獣,2
妖異,2
妖精,2
妖艶,2
妖術,2
妖魔,2
妙手,2
妙技,2
妙法,2
妙薬,2
妙音,2
妙齢,2
妥協,2
妥当,2
妥結,2
妨害,2
妹分,2
妹婿,2
妹背,2
妻園奮,3
妻女,2
妻子,2
妻孤琴意,4
妻帯,2
姉妹,2
姉弟,2
姉貴,2
始動,2
始原,2
始期,2
始末,2
始末書,3
始業,2
始業時間,4
始点,2
始球,2
始球式,3
始生代,3
始発,2
始発電車,4
始発駅,3
始祖,2
始終,2
姓名,2
姓名判断,4
姓氏,2
委任,2
委員,2
委嘱,2
委託,2
委譲,2
姫宮,2
姫百合,3
姫神,2
姻戚,2
姻族,2
姿勢,2
姿形,2
姿態,2
威信,2
威光,2
威力,2
威勢,2
威厳,2
威嚇,2
威圧,2
威容,2
威徳,2
威風,2
娘婿,2
娘子,2
娘役,2
娯楽,2
婆羅門,3
婚儀,2
婚前,2
婚外,2
婚姻,2
婚活,2
婚礼,2
婚約,2
婦人,2
婦女,2
婦警,2
婦長,2
媒介,2
媒体,2
媒質,2
媒酌,2
嫉妬,2
嫌味,2
嫌悪,2
嫌気,2
嫌疑,2
嫡出,2
嫡子,2
嫡孫,2
嫡流,2
嫡男,2
嬢査本部,4
嬢鑑縁,3
子中,2
子会社,3
子会糧,3
子供,2
子供会,3
子供心,3
子供気,3
子共,2
子分,2
子午線,3
子女,2
子子孫孫,4
子孫,2
子守,2
子安,2
子安地蔵,4
子宝,2
子実体,3
子宮,2
子弟,2
子役,2
子心,2
子息,2
子房,2
子持,2
子月,2
子機,2
子沢山,3
子爵,2
子牛,2
子犬,2
子猫,2
子種,2
子羊,2
子葉,2
子規,2
子豚,2
子道,2
子院,2
子音,2
子飼,2
子馬,2
子鹿,2
孔子,2
字体,2
字典,2
字句,2
字幕,2
字引,2
字形,2
字数,2
字母,2
字源,2
字画,2
字義,2
字舞,2
字間,2
字面,2
字音,2
存亡,2
存分,2
存否,2
存命,2
存在,2
存廃,2
存知,2
存立,2
存続,2
存置,2
孝子,2
孝経,2
孝行,2
孝道,2
季刊,2
季子,2
季節,2
季語,2
孤一,2
孤児,2
孤国,2
孤城,2
孤島,2
孤独,2
孤立,2
孤軍,2
孤高,2
学事,2
学事課,3
学人,2
学会,2
学位,2
学位論文,4
学修,2
学僧,2
学内,2
学制,2
学則,2
学割,2
学力,2
学力向上,4
学務,2
学区,2
学区制,3
学協会,3
学南品,3
学友,2
学名,2
学問,2
学問所,3
学園,2
学地,2
学報,2
学士,2
学士会,3
学外,2
学寮,2
学年,2
学府,2
学廉品,3
学徒,2
学慶,2
学才,2
学文,2
学料,2
学期,2
学林,2
学校,2
学校法人,4
学校給食,4
学校行事,4
学校長,3
学業,2
学歴,2
学法,2
学派,2
学海,2
学理,2
学生,2
学生割引,4
学生時代,4
学生服,3
学生気分,4
学生生活,4
学生証,3
学生運動,4
学生食堂,4
学用,2
学用品,3
学界,2
学監,2
学知,2
学研,2
学祭,2
学科,2
学究,2
学童,2
学籍,2
学級,2
学級文庫,4
学級日誌,4
学統,2
学習,2
学習指導,4
学習権,3
学者,2
学者肌,3
学舎,2
学芸,2
学芸会,3
学芸員,3
学薫課,3
学行,2
学術,2
学術会議,4
学術用語,4
学術論文,4
学説,2
学識,2
学費,2
学資,2
学道,2
学部,2
学部長,3
学都,2
学長,2
学長代行,4
学閥,2
学院,2
学際,2
学風,2
学食,2
学館,2
学齢,2
学齢人口,4
孫呉,2
孫娘,2
孫子,2
孫息子,3
孫悟空,3
宅地,2
宅地造成,4
宅建,2
宅配,2
宇内,2
宇宙,2
宇平,2
宇賀神,3
宇都宮,3
守備,2
守勢,2
守将,2
守役,2
守文,2
守旧,2
守秘,2
守衛,2
守護,2
守護大名,4
安住,2
安価,2
安保,2
安保理,3
安値,2
安元,2
安全,2
安全靴,3
安南,2
安否,2
安和,2
安土,2
安定,2
安宿,2
安寧,2
安居,2
安康,2
安心,2
安心感,3
安息,2
安房,2
安打,2
安政,2
安易,2
安楽,2
安永,2
安泰,2
安物,2
安産,2
安直,2
安眠,2
安穏,2
安置,2
安芸,2
安貞,2
安閑,2
安静,2
完了,2
完備,2
完全,2
完勝,2
完売,2
完封,2
完工,2
完成,2
完投,2
完敗,2
完本,2
完治,2
完済,2
完熟,2
完璧,2
完結,2
完膚,2
完訳,2
完走,2
完遂,2
完食,2
宗主,2
宗務,2
宗匠,2
宗学,2
宗室,2
宗家,2
宗教,2
宗族,2
宗旨,2
宗派,2
宗祖,2
宗義,2
宗論,2
宗門,2
官人,2
官位,2
官僚,2
官公庁,3
官公署,3
官兵,2
官制,2
官司,2
官名,2
官吏,2
官員,2
官営,2
官報,2
官寺,2
官庁,2
官憲,2
官房,2
官文書,3
官有,2
官有地,3
官民,2
官爵,2
官物,2
官界,2
官立,2
官等,2
官給品,3
官署,2
官職,2
官能,2
官舎,2
官製,2
官設,2
官話,2
官費,2
官軍,2
官途,2
官選,2
官邸,2
定休,2
定休日,3
定位,2
定住,2
定例,2
定例会,3
定価,2
定刻,2
定収入,3
定員,2
定圧,2
定型,2
定席,2
定常,2
定年,2
定府,2
定式,2
定形,2
定性,2
定懇愁慰,4
定数,2
定時,2
定時法,3
定時総会,4
定期,2
定期券,3
定期的,3
定本,2
定格,2
定植,2
定款,2
定流,2
定温動物,4
定点,2
定率,2
定理,2
定番,2
定着,2
定着物,3
定石,2
定礎,2
定積分,3
定紋,2
定置,2
定義,2
定職,2
定規,2
定訳,2
定評,2
定説,2
定足数,3
定跡,2
定速,2
定量,2
定限,2
定額,2
定食,2
宛先,2
宛名,2
宝亀,2
宝典,2
宝冠,2
宝刀,2
宝剣,2
宝塔,2
宝島,2
宝庫,2
宝徳,2
宝暦,2
宝殿,2
宝永,2
宝治,2
宝物,2
宝玉,2
宝珠,2
宝生,2
宝石,2
宝箱,2
宝船,2
宝蔵,2
宝貝,2
宝飾,2
実世間,3
実事,2
実人生,3
実体,2
実体法,3
実例,2
実働,2
実像,2
実兄,2
実写,2
実刑,2
実利,2
実力,2
実力行使,4
実効,2
実効金利,4
実動,2
実務,2
実勢,2
実包,2
実化,2
実名,2
実在,2
実地,2
実地検分,4
実売,2
実妹,2
実姉,2
実子,2
実存,2
実学,2
実定,2
実害,2
実家,2
実年,2
実弟,2
実弾,2
実情,2
実感,2
実態,2
実戦,2
実手形,3
実技,2
実数,2
実方,2
実施,2
実景,2
実根,2
実検,2
実業,2
実業団,3
実業家,3
実権,2
実機,2
実母,2
実況,2
実況中継,4
実況見分,4
実測,2
実演,2
実父,2
実物,2
実物大,3
実状,2
実現,2
実生,2
実用,2
実用化,3
実用品,3
実直,2
実相,2
実社会,3
実科,2
実紀,2
実線,2
実績,2
実習,2
実習生,3
実行,2
実行力,3
実装,2
実覆行褒,4
実見,2
実親,2
実記,2
実証,2
実話,2
実説,2
実費,2
実質,2
実質賃金,4
実践,2
実車,2
実部,2
実録,2
実際,2
実食,2
実馬力,3
実験,2
実高,2
客人,2
客体,2
客分,2
客員,2
客室,2
客家,2
客将,2
客層,2
客席,2
客数,2
客死,2
客殿,2
客水,2
客演,2
客船,2
客観,2
客足,2
客車,2
客間,2
宣下,2
宣伝,2
宣告,2
宣命,2
宣布,2
宣戦,2
宣揚,2
宣教,2
宣旨,2
宣明,2
宣統,2
宣言,2
宣誓,2
室内,2
室外,2
室温,2
室町,2
室町時代,4
室積,2
室長,2
宮中,2
宮人,2
宮内,2
宮号,2
宮司,2
宮地,2
宮城,2
宮女,2
宮守,2
宮家,2
宮寺,2
宮崎,2
宮廷,2
宮殿,2
宮門,2
宰相,2
害悪,2
害獣,2
害虫,2
宴会,2
宴席,2
宵宮,2
宵闇,2
家世,2
家並,2
家中,2
家主,2
家事,2
家人,2
家令,2
家伝,2
家信,2
家元,2
家具,2
家内,2
家内工業,4
家出,2
家刻本,3
家号,2
家司,2
家名,2
家国,2
家地,2
